Timestamp,Action,Case #,Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Parcel ID
2026-05-29T03:30:11,CLOSED,25001025CA,06/11/2026 11:00 AM ET,"26265 FEATHERSOUND DR PUNTA GORDA, FL- 33955","$180,150.06","$393,523.00",Hidden,412328379001
2026-05-29T03:30:11,CLOSED,26000016CA,06/12/2026 11:00 AM ET,"3355 IDLEWILD ST PORT CHARLOTTE, FL- 33980","$322,499.22","$161,286.00",Hidden,402223287012
2026-05-29T03:30:11,CLOSED,26000040CA,06/12/2026 11:00 AM ET,"16443 HILLSBOROUGH BLVD PORT CHARLOTTE, FL- 33954","$439,424.42","$15,300.00",Hidden,402102226005
2026-05-29T03:30:11,CLOSED,24002282CA,06/15/2026 11:00 AM ET,"277 SEASONS DR PUNTA GORDA, FL- 33983","$393,066.35","$350,151.00",Hidden,402303301002
2026-05-29T03:30:11,CLOSED,25000470CA,06/15/2026 11:00 AM ET,"3086 TARRYWOOD TER PUNTA GORDA, FL- 33983","$43,878.93","$87,050.00",Hidden,402322132009
2026-05-29T03:30:11,CLOSED,25000838CA,06/15/2026 11:00 AM ET,"24276 PEPPERCORN RD PUNTA GORDA, FL- 33955","$312,240.22","$34,000.00",Hidden,422331254001
2026-05-29T03:30:11,CLOSED,24001935CA,06/17/2026 11:00 AM ET,"127 RODGERS AVE NE PORT CHARLOTTE, FL- 33952 Plaintiff max bid: $146,952.40","$146,952.40",Hidden,Hidden,Property Appraiser
2026-05-29T03:30:11,CLOSED,25000779CA,06/17/2026 11:00 AM ET,,"$1,094,385.84",Hidden,Hidden,
2026-05-29T03:30:11,CLOSED,25001065CA,06/17/2026 11:00 AM ET,"15456 PIEDMONT AVE PORT CHARLOTTE, FL- 33954","$198,021.98","$13,600.00",Hidden,402103229016
2026-05-29T03:30:11,CLOSED,25001360CA,06/17/2026 11:00 AM ET,"21275 AUSTIN AVE PORT CHARLOTTE, FL- 33952","$264,660.60","$150,452.00",Hidden,402215402001
2026-05-29T03:30:11,CLOSED,25001015CA,06/19/2026 11:00 AM ET,"26357 TRINILAS DR PUNTA GORDA, FL- 33983","$325,566.76","$381,490.00",Hidden,402304201008
2026-05-29T03:30:11,CLOSED,25001222CA,06/19/2026 11:00 AM ET,"9057 AVALON AVENUE ENGLEWOOD, FL- 34224 Plaintiff max bid: $311,281.03 page of 1","$311,281.03",Hidden,Hidden,Property Appraiser
2026-05-29T03:30:11,CLOSED,25001241CA,06/22/2026 11:00 AM ET,,"$1,009,111.26",Hidden,Hidden,
2026-05-29T03:30:11,CLOSED,25000903CA,06/24/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-29T03:30:11,CLOSED,24001010CA,06/25/2026 11:00 AM ET,"18107 STEELE AVE PORT CHARLOTTE, FL- 33948","$293,693.41","$155,712.00",Hidden,402218356009
2026-05-29T03:30:11,CLOSED,25001103CA,06/29/2026 11:00 AM ET,"3412 WESTLUND TER PORT CHARLOTTE, FL- 33952","$183,479.66","$135,680.00",Hidden,402222278001
2026-05-29T03:30:11,CLOSED,25001759CC,06/29/2026 11:00 AM ET,"1573 NAVIGATOR RD PUNTA GORDA, FL- 33983","$3,282.86","$29,121.00",Hidden,402309476013
2026-05-29T03:30:11,CLOSED,26000039CA,06/29/2026 11:00 AM ET,"14914 SAN DOMINGO BLVD PORT CHARLOTTE, FL- 33981","$394,273.28","$20,400.00",Hidden,412121228008
2026-05-29T03:30:11,CLOSED,25000758CA,07/01/2026 11:00 AM ET,"9057 BANTRY BAY BLVD ENGLEWOOD, FL- 34224","$439,377.55","$21,251.00",Hidden,412027107003
2026-05-29T03:30:11,CLOSED,25001511CA,07/01/2026 11:00 AM ET,"1051 FORREST NELSON BLVD - UNI PORT CHARLOTTE, FL- 33952","$200,922.53","$129,744.00",Hidden,402209501002
2026-05-29T03:30:11,CLOSED,21001037CA,07/06/2026 11:00 AM ET,"16130 ARALIA DR PUNTA GORDA, FL- 33955","$96,338.12","$80,511.00",Hidden,422430202009
2026-05-29T03:30:11,CLOSED,25000762CA,07/08/2026 11:00 AM ET,"21426 BEAVERTON AVE PORT CHARLOTTE, FL- 33952","$306,584.20","$286,764.00",Hidden,402210229014
